"timestamp","sys_time","abs_timestamp","raw_x_gyro","raw_y_gyro","raw_z_gyro"
"0.0","1533402448199","253352436709835","3.5095215E-4","-0.0013427734","0.0019989014"
"5.0","1533402448203","253352441745235","3.5095215E-4","-0.001159668","0.0012207031"
"10.0","1533402448208","253352446780635","9.918213E-4","1.5258789E-4","0.002532959"
"15.0","1533402448213","253352451816036","0.0030670166","0.0018615723","0.0039978027"
"20.0","1533402448218","253352456851436","0.001159668","0.002105713","0.0029144287"
"25.0","1533402448224","253352461886837","3.5095215E-4","0.0029296875","0.002609253"
"30.0","1533402448231","253352466922237","8.087158E-4","0.0022125244","0.0042266846"
"35.0","1533402448233","253352471957637","0.0027923584","3.0517578E-5","0.0036010742"
"40.0","1533402448238","253352476993038","0.0028686523","0.0014648438","0.002090454"
"45.0","1533402448243","253352482028438","0.0017700195","0.0029296875","0.0028076172"
"50.0","1533402448249","253352487063839","0.0024871826","0.002166748","0.003479004"
"55.0","1533402448253","253352492099239","0.0024871826","4.272461E-4","0.001739502"
"60.0","1533402448258","253352497134639","0.0024871826","7.6293945E-5","0.001739502"
"65.0","1533402448265","253352502170040","0.0024871826","3.6621094E-4","0.002319336"
"70.0","1533402448267","253352507205440","0.0024871826","1.6784668E-4","5.79834E-4"
"75.0","1533402448272","253352512240841","0.0020141602","7.9345703E-4","4.272461E-4"
"80.0","1533402448277","253352517276241","0.0018920898","3.0517578E-4","0.0015106201"
"85.0","1533402448283","253352522311641","0.0024871826","-2.746582E-4","0.0016326904"
"90.0","1533402448287","253352527347042","0.0019989014","1.9836426E-4","0.0010223389"
"95.0","1533402448293","253352532382442","0.0014190674","0.001876831","0.0015716553"
"100.0","1533402448297","253352537417843","0.0025482178","0.0012207031","0.0015258789"
"105.0","1533402448303","253352542453243","0.002380371","-2.746582E-4","-7.324219E-4"
"110.0","1533402448308","253352547488643","0.0014190674","0.0015411377","-9.613037E-4"
"115.0","1533402448312","253352552524044","8.239746E-4","0.0029296875","0.0017089844"
"120.0","1533402448318","253352557559444","3.5095215E-4","4.7302246E-4","0.0025482178"
"125.0","1533402448322","253352562594844","0.0010070801","-0.0013427734","7.6293945E-4"
"130.0","1533402448327","253352567630245","0.002090454","7.019043E-4","0.0013275146"
"135.0","1533402448332","253352572665645","0.0024871826","0.0011444092","0.0013885498"
"140.0","1533402448337","253352577701046","0.0024871826","7.9345703E-4","-4.272461E-4"
"146.0","1533402448343","253352582736446","0.0031738281","0.002166748","2.746582E-4"
"151.0","1533402448347","253352587771846","0.0028076172","0.0029296875","0.003250122"
"156.0","1533402448352","253352592807247","9.1552734E-4","0.0021362305","0.001876831"
"161.0","1533402448357","253352597842647","-4.5776367E-4","0.0018615723","2.2888184E-4"
"166.0","1533402448362","253352602878048","0.0017547607","0.0018615723","0.0016174316"
"171.0","1533402448367","253352607913448","0.003326416","0.0010070801","0.002090454"
"176.0","1533402448372","253352612948848","0.002746582","0.0015869141","4.8828125E-4"
"181.0","1533402448376","253352617984249","0.0016174316","0.0027160645","0.0016937256"
"186.0","1533402448381","253352623019649","5.0354004E-4","0.0011138916","0.00390625"
"191.0","1533402448386","253352628055050","3.5095215E-4","-1.373291E-4","0.0033111572"
"196.0","1533402448391","253352633090450","0.0022277832","-0.0012207031","0.0012817383"
"201.0","1533402448396","253352638125850","0.0015106201","5.79834E-4","0.0019989014"
"206.0","1533402448402","253352643161251","0.0014190674","-1.2207031E-4","0.0030059814"
"211.0","1533402448406","253352648196651","0.0024108887","-2.746582E-4","0.0011749268"
"216.0","1533402448411","253352653232052","0.0014648438","-2.746582E-4","0.0030670166"
"221.0","1533402448416","253352658267452","3.6621094E-4","0.0018005371","0.004211426"
"226.0","1533402448421","253352663302852","3.5095215E-4","7.9345703E-4","0.002105713"
"231.0","1533402448432","253352668338253","-7.019043E-4","-2.593994E-4","0.0010528564"
"236.0","1533402448432","253352673373653","0.0013275146","0.0017700195","0.0030822754"
"241.0","1533402448441","253352678409053","0.002532959","-3.3569336E-4","0.0020446777"
"246.0","1533402448446","253352683444454","0.003479004","-0.0011291504","0.0010223389"
"251.0","1533402448451","253352688479854","0.002380371","0.0018615723","0.0011291504"
"256.0","1533402448455","253352693515255","0.0015258789","0.0015106201","0.002090454"
"261.0","1533402448462","253352698550655","0.0023651123","-0.0014648438","0.0018615723"
