"timestamp","system_time","lat","lon","speed","bearing","provider"
"1533402880000","1533402878834","43.00248027","-78.82245853","7.5","180.6","gps"
"1533402881000","1533402879836","43.00242253","-78.82247612","6.25","180.1","gps"
"1533402882000","1533402880833","43.00238354","-78.82247004","5.0","180.9","gps"
"1533402883000","1533402881839","43.00233363","-78.82246789","5.0","179.3","gps"
"1533402884000","1533402882841","43.00227004","-78.82245669","5.5","175.9","gps"
"1533402886000","1533402884835","43.0022334","-78.82248166","4.0","187.1","gps"
"1533402887000","1533402885833","43.00210772","-78.82251695","6.25","189.2","gps"
"1533402888000","1533402886840","43.00215883","-78.82253537","3.0","194.0","gps"
"1533402889000","1533402887845","43.00217771","-78.82250596","1.5","191.0","gps"
"1533402890000","1533402888842","43.00217289","-78.82249554","1.25","194.6","gps"
"1533402888316","1533402889139","42.9991557","-78.8200361","0.0","0.0","network"
"1533402891000","1533402889835","43.00219464","-78.82249553","0.5","194.6","gps"
"1533402892000","1533402890848","43.00217924","-78.82247468","0.25","194.6","gps"
"1533402893000","1533402891834","43.00216559","-78.82248929","0.25","194.6","gps"
"1533402894000","1533402892848","43.00213164","-78.82249567","0.75","198.0","gps"
"1533402895000","1533402893855","43.00214797","-78.82249152","0.5","198.0","gps"
"1533402897000","1533402895834","43.00215899","-78.82249573","0.0","0.0","gps"
"1533402899000","1533402897836","43.00217113","-78.82249841","0.0","0.0","gps"
"1533402900000","1533402898836","43.00218276","-78.82249267","0.0","0.0","gps"
