"timestamp","system_time","lat","lon","speed","bearing","provider"
"1551353790000","1551353787433","43.02238531","-78.77380735","9.75","6.7","gps"
"1551353791000","1551353788430","43.02249274","-78.77377138","11.25","6.5","gps"
"1551353792000","1551353789509","43.02262186","-78.7737753","12.25","5.9","gps"
"1551353793000","1551353790508","43.02274464","-78.77376768","13.25","4.6","gps"
"1551353794000","1551353791431","43.0228797","-78.7737457","13.75","4.8","gps"
"1551353795000","1551353792434","43.02300561","-78.77373346","14.0","6.8","gps"
"1551353796000","1551353793434","43.02313788","-78.77373379","13.5","3.9","gps"
"1551353797000","1551353794509","43.02324467","-78.7737303","12.0","1.2","gps"
"1551353798000","1551353795715","43.02330939","-78.77373931","9.0","2.9","gps"
"1551353799000","1551353796723","43.02337191","-78.77374548","7.0","0.9","gps"
"1551353800000","1551353797723","43.02340219","-78.77372676","4.5","4.8","gps"
"1551353797633","1551353798415","43.0159667","-78.771529","0.0","0.0","network"
"1551353801000","1551353798721","43.02343363","-78.77372359","3.75","358.9","gps"
"1551353802000","1551353799509","43.02346698","-78.77371319","4.0","3.1","gps"
"1551353803000","1551353800509","43.02351968","-78.77370998","4.25","3.5","gps"
"1551353804000","1551353801509","43.0235738","-78.77370576","5.0","5.5","gps"
"1551353805000","1551353802429","43.02365149","-78.77371718","5.75","2.1","gps"
"1551353806000","1551353803515","43.02370937","-78.77371255","6.25","4.7","gps"
"1551353807000","1551353804429","43.02376993","-78.77370926","6.75","3.1","gps"
"1551353808000","1551353805509","43.02382763","-78.7737076","6.75","4.0","gps"
"1551353809000","1551353806523","43.02389263","-78.77369994","6.5","2.1","gps"
"1551353810000","1551353807521","43.02394986","-78.77371032","6.0","3.1","gps"
"1551353811000","1551353808520","43.02398363","-78.77371527","5.25","0.3","gps"
"1551353812000","1551353809509","43.02399881","-78.77371503","3.75","0.9","gps"
"1551353813000","1551353810507","43.02402834","-78.77371575","3.5","1.6","gps"
"1551353814000","1551353812043","43.0240627","-78.77372117","3.5","358.3","gps"
"1551353815000","1551353813033","43.02408239","-78.77372321","2.5","357.0","gps"
"1551353816000","1551353814053","43.02407709","-78.77370877","1.0","69.2","gps"
"1551353817000","1551353814508","43.02408627","-78.77370303","0.5","69.2","gps"
"1551353818000","1551353815560","43.02408374","-78.7737193","0.0","0.0","gps"
"1551353819000","1551353816781","43.02407181","-78.77371985","0.0","0.0","gps"
"1551353818734","1551353819225","43.02406","-78.7737798","0.0","0.0","network"
"1551353823000","1551353820889","43.02406196","-78.77373079","0.0","0.0","gps"
"1551353825000","1551353822872","43.02405559","-78.77374123","0.0","0.0","gps"
"1551353834000","1551353831890","43.0240652","-78.77373501","2.5","19.7","gps"
"1551353835000","1551353832509","43.02410948","-78.77371216","3.0","38.7","gps"
"1551353836000","1551353833430","43.02413684","-78.77367369","3.5","46.7","gps"
"1551353837000","1551353834540","43.02415024","-78.77362311","3.75","67.1","gps"
"1551353838000","1551353835431","43.02416764","-78.77357078","4.0","63.3","gps"
"1551353839000","1551353836509","43.02417958","-78.77348747","6.0","75.7","gps"
"1551353840000","1551353837509","43.02418282","-78.77334376","7.5","89.1","gps"
"1551353841000","1551353838440","43.02418132","-78.77323245","8.5","87.9","gps"
"1551353842000","1551353839431","43.02417243","-78.77312273","8.75","93.0","gps"
"1551353843000","1551353840422","43.02418417","-78.77298122","10.5","87.8","gps"
"1551353844000","1551353841423","43.02417078","-78.77280979","12.25","92.3","gps"
"1551353845000","1551353842432","43.02417294","-78.77265934","12.25","91.6","gps"
"1551353846000","1551353843509","43.02417426","-78.77248121","13.0","89.5","gps"
"1551353847000","1551353844431","43.02416561","-78.77231294","13.25","90.4","gps"
"1551353848000","1551353845510","43.0241794","-78.77212898","13.75","87.2","gps"
"1551353849000","1551353846509","43.02418551","-78.77196568","13.5","87.4","gps"
"1551353850000","1551353847510","43.02420388","-78.77178716","13.5","86.6","gps"
"1551353851000","1551353848509","43.02417795","-78.77161476","13.25","92.1","gps"
"1551353852000","1551353849431","43.02410064","-78.77142183","14.0","101.7","gps"
